Time,Login,Deposit,Closed P/L,Balance,Credit,Floating P/L,Equity,Used Margin,Free Margin
2023.06.28,174831,0,0,0,0,0,0,0,0
2023.06.28,175598,0,0,0,0,0,0,0,0
2023.06.28,183047,0,0,0,0,0,0,0,0
2023.06.28,183674,0,0,0,0,0,0,0,0
2023.06.28,183863,0,0,0,0,0,0,0,0
2023.06.28,194840,0,0,0,0,0,0,0,0
2023.06.28,202277,0,0,0,0,0,0,0,0
2023.06.28,204430,0,0,0,0,0,0,0,0
2023.06.28,204453,0,0,2.14,0,0,2.14,0,2.14
2023.06.28,205184,0,0,14.4,0,0,14.4,0,14.4
2023.06.28,205745,0,0,0,0,0,0,0,0
2023.06.28,206600,0,0,0,0,0,0,0,0
2023.06.28,207065,0,0,816.58,0,-53.8,762.78,19.23,743.55
2023.06.28,210834,0,0,0,0,0,0,0,0
2023.06.28,211461,0,0,0,0,0,0,0,0
2023.06.28,211638,0,0,0.99,0,0,0.99,0,0.99
2023.06.28,211651,0,0,0,0,0,0,0,0
2023.06.28,214258,0,0,0,0,0,0,0,0
2023.06.28,231925,0,0,0,0,0,0,0,0
2023.06.28,241116,0,0,0,0,0,0,0,0
2023.06.28,241125,0,0,0,0,0,0,0,0
2023.06.28,242358,0,0,0,0,0,0,0,0
2023.06.28,244456,0,0,0,0,0,0,0,0
2023.06.28,251047,0,0,5,0,0,5,0,5
2023.06.28,251198,0,0,0,0,0,0,0,0
2023.06.28,252561,0,0,0,0,0,0,0,0
2023.06.28,261891,0,0,0,0,0,0,0,0
2023.06.28,265093,0,0,0,0,0,0,0,0
2023.06.28,265352,0,0,0,0,0,0,0,0
2023.06.28,282709,0,0,0,0,0,0,0,0
2023.06.28,284510,0,0,0,0,0,0,0,0
2023.06.28,284543,0,0,0,0,0,0,0,0
2023.06.28,285220,0,0,0,0,0,0,0,0
2023.06.28,291903,0,1,116.97,0,0,116.97,0,116.97
2023.06.28,309671,0,0,169.05,0,-46.33,122.72,39.08,83.64
2023.06.28,310914,0,-18.91,16083.95,0,-8327.39,7756.56,210.97,7545.59
2023.06.28,319151,0,0,0,0,0,0,0,0
2023.06.28,322042,0,0,0,0,0,0,0,0
2023.06.28,323795,0,0,0,0,0,0,0,0
2023.06.28,331171,0,0,0,0,0,0,0,0
2023.06.28,332630,0,0,0,0,0,0,0,0
2023.06.28,333245,0,0,1.19,0,0,1.19,0,1.19
2023.06.28,333894,-630,525.37,2147.5,0,0,2147.5,0,2147.5
2023.06.28,340621,0,282.26,4963.8,0,-2462.97,2500.83,531.99,1968.84
2023.06.28,340660,0,0,0,0,0,0,0,0
2023.06.28,349817,0,0,0,0,0,0,0,0
2023.06.28,352376,0,0,0,0,0,0,0,0
2023.06.28,352627,0,0,0,0,0,0,0,0
2023.06.28,353636,0,0,0,0,0,0,0,0
2023.06.28,353717,0,0,0,0,0,0,0,0
2023.06.28,378876,0,0,0,0,0,0,0,0
2023.06.28,380711,0,0,1.15,0,0,1.15,0,1.15
2023.06.28,389093,0,0,0,0,0,0,0,0
2023.06.28,390332,0,0,0,0,0,0,0,0
2023.06.28,391611,0,0,12.13,0,0,12.13,0,12.13
2023.06.28,400130,0,0,0,0,0,0,0,0
2023.06.28,403703,0,0,0,0,0,0,0,0
2023.06.28,403712,0,0,0,0,0,0,0,0
2023.06.28,408687,0,0,0,0,0,0,0,0
2023.06.28,421594,0,0,0,0,0,0,0,0
2023.06.28,424443,0,0,0,0,0,0,0,0
2023.06.28,431416,0,0,4587.45,500,0,5087.45,0,5087.45
2023.06.28,459815,0,0,0.02,0,0,0.02,0,0.02
2023.06.28,460056,0,0,0,0,0,0,0,0
2023.06.28,463254,0,0,0,0,0,0,0,0
2023.06.28,465272,0,5.79,409.01,0,-36.19,372.82,98.89,273.93
2023.06.28,475503,0,0,0,0,0,0,0,0
2023.06.28,486649,0,0,0,0,0,0,0,0
2023.06.28,487760,0,0,0,0,0,0,0,0
2023.06.28,488559,0,0,0,0,0,0,0,0
2023.06.28,490510,0,0,0,0,0,0,0,0
2023.06.28,501245,0,0,1.13,0,0,1.13,0,1.13
2023.06.28,501405,0,0,0,0,0,0,0,0
2023.06.28,502048,0,0,0.62,0,0,0.62,0,0.62
2023.06.28,503336,0,0,0,0,0,0,0,0
2023.06.28,503808,0,0,4,1,0,5,0,5
2023.06.28,504646,0,0,0,0,0,0,0,0
2023.06.28,505545,0,0,0,0,0,0,0,0
2023.06.28,530389,0,0,0,0,0,0,0,0
2023.06.28,546402,0,0,0,0,0,0,0,0
2023.06.28,559069,0,0,0,0,0,0,0,0
2023.06.28,559073,0,0,0.57,0,0,0.57,0,0.57
2023.06.28,561126,0,-0.43,3972.68,0,-2931.86,1040.82,70.31,970.51
2023.06.28,561568,0,0,0,0,0,0,0,0
2023.06.28,570304,0,0,0,0,0,0,0,0
2023.06.28,570897,0,0,0,0,0,0,0,0
2023.06.28,571552,0,0,0,0,0,0,0,0
2023.06.28,571862,0,0,0,0,0,0,0,0
2023.06.28,584804,0,0,0,0,0,0,0,0
2023.06.28,584821,0,0,0,0,0,0,0,0
2023.06.28,587222,0,0,0,0,0,0,0,0
2023.06.28,602427,0,0,0,0,0,0,0,0
2023.06.28,611115,0,0,0,0,0,0,0,0
2023.06.28,614675,0,0,0,0,0,0,0,0
2023.06.28,615171,0,0,0,0,0,0,0,0
2023.06.28,616575,0,0,0,0,0,0,0,0
2023.06.28,616582,0,0,0,0,0,0,0,0
2023.06.28,617021,0,1.27,62.03,0,-45.13,16.9,2.54,14.36
2023.06.28,618621,0,0,0,0,0,0,0,0
2023.06.28,626188,0,18.84,573.34,0,-9.63,563.71,11.48,552.23
2023.06.28,626246,0,0,0,0,0,0,0,0
2023.06.28,640917,0,0,0.69,0,0,0.69,0,0.69
2023.06.28,655498,0,0,0,0,0,0,0,0
2023.06.28,656798,0,0,1747.26,0,-542.73,1204.53,180,1024.53
2023.06.28,657072,0,0,288.62,0,0,288.62,0,288.62
2023.06.28,671019,0,0,0,0,0,0,0,0
2023.06.28,682249,0,0,0,0,0,0,0,0
2023.06.28,682494,0,0,5.72,0,0,5.72,0,5.72
2023.06.28,682581,0,0,5,0,0,5,0,5
2023.06.28,685666,0,0,0.95,0,0,0.95,0,0.95
2023.06.28,701335,0,0,0,0,0,0,0,0
2023.06.28,702557,0,0,0.62,0,0,0.62,0,0.62
2023.06.28,702633,0,0,0.64,0,0,0.64,0,0.64
2023.06.28,709651,0,0,0,0,0,0,0,0
2023.06.28,712895,0,0,83.95,0,-60.3,23.65,20,3.65
2023.06.28,741333,0,0,0,0,0,0,0,0
2023.06.28,745132,0,0,6,0,0,6,0,6
2023.06.28,747986,0,0,0,0,0,0,0,0
2023.06.28,750778,0,0,0,0,0,0,0,0
2023.06.28,750910,0,0,0,0,0,0,0,0
2023.06.28,755629,0,0,0,0,0,0,0,0
2023.06.28,762737,0,0,17.13,0,0,17.13,0,17.13
2023.06.28,765754,0,0,0,0,0,0,0,0
2023.06.28,765923,0,0,0,0,0,0,0,0
2023.06.28,768361,0,0,5.21,0,0,5.21,0,5.21
2023.06.28,768518,0,0,0,0,0,0,0,0
2023.06.28,780543,0,0,0.12,0,0,0.12,0,0.12
2023.06.28,787707,0,0,0,0,0,0,0,0
2023.06.28,794147,0,0,0,0,0,0,0,0
2023.06.28,794228,0,63.52,3005.99,140,-1496.77,1649.22,105.66,1543.56
2023.06.28,794353,0,0,0,0,0,0,0,0
2023.06.28,795770,0,0,249.45,50,0,299.45,0,299.45
2023.06.28,795789,0,0,0,0,0,0,0,0
2023.06.28,796567,0,0,0,0,0,0,0,0
2023.06.28,798791,0,0,0,0,0,0,0,0
2023.06.28,804683,0,0,5000,0,-2572.52,2427.48,275.86,2151.62
2023.06.28,804785,0,0,185.16,50,0,235.16,0,235.16
2023.06.28,804848,0,0,0,0,0,0,0,0
2023.06.28,806334,0,0,1337.38,200,-463.92,1073.46,0,1073.46
2023.06.28,808368,0,0,0.62,0,0,0.62,0,0.62
2023.06.28,809908,0,0,193.91,50,0,243.91,0,243.91
2023.06.28,810321,0,0,0,0,0,0,0,0
2023.06.28,821438,0,0,0,0,0,0,0,0
2023.06.28,837141,0,0,0,0,0,0,0,0
2023.06.28,851483,0,0,1.08,0,0,1.08,0,1.08
2023.06.28,866988,0,0,0,0,0,0,0,0
2023.06.28,867433,0,0,50,0,0,50,0,50
2023.06.28,876180,0,20.6,4301.88,0,-614.28,3687.6,387.83,3299.77
2023.06.28,876710,0,0,0,0,0,0,0,0
2023.06.28,877341,0,0,0,0,0,0,0,0
2023.06.28,878320,0,0,0,0,0,0,0,0
2023.06.28,878414,0,0,0,0,0,0,0,0
2023.06.28,883066,0,0,0,0,0,0,0,0
2023.06.28,885266,0,0,0,0,0,0,0,0
2023.06.28,890488,0,0,0,0,0,0,0,0
2023.06.28,892902,0,0,0,0,0,0,0,0
2023.06.28,892904,0,0,0,0,0,0,0,0
2023.06.28,902191,0,0,0,0,0,0,0,0
2023.06.28,903575,0,0,0,0,0,0,0,0
2023.06.28,934401,0,0,245.23,50,0,295.23,0,295.23
2023.06.28,944299,0,0,0,0,0,0,0,0
2023.06.28,944374,0,0,0,0,0,0,0,0
2023.06.28,944781,0,0,4.34,0,0,4.34,0,4.34
2023.06.28,946006,0,0,0,0,0,0,0,0
2023.06.28,957785,0,0,0,0,0,0,0,0
2023.06.28,958815,0,0,3.79,0,0,3.79,0,3.79
2023.06.28,960256,0,0,0.17,0,0,0.17,0,0.17
2023.06.28,961550,0,0,0,0,0,0,0,0
2023.06.28,965838,0,0,0,0,0,0,0,0
2023.06.28,971374,0,0,0.68,0,0,0.68,0,0.68
2023.06.28,973892,0,0,0,0,0,0,0,0
2023.06.28,975324,0,0,0,0,0,0,0,0
2023.06.28,976694,0,0,0,0,0,0,0,0
2023.06.28,984917,0,0,0,0,0,0,0,0
2023.06.28,984930,0,0,0,0,0,0,0,0
2023.06.28,985000,0,0,0,0,0,0,0,0
2023.06.28,985400,0,0,-2.33,0,0,-2.33,0,-2.33
2023.06.28,988479,0,0,0,0,0,0,0,0
2023.06.28,991053,0,0,0,0,0,0,0,0
2023.06.28,992003,0,12.28,2089.99,0,-190.52,1899.47,97.33,1802.14
2023.06.28,997404,0,0,0,0,0,0,0,0
2023.06.28,1000945,0,0,0,0,0,0,0,0
2023.06.28,1006547,0,0,0.54,0,0,0.54,0,0.54
2023.06.28,1040824,0,0,0,0,0,0,0,0
2023.06.28,1043098,0,0,0,0,0,0,0,0
2023.06.28,1045314,0,0,79.65,0,0,79.65,0,79.65
2023.06.28,1052032,0,0,0,0,0,0,0,0
2023.06.28,1053318,0,0,0,0,0,0,0,0
2023.06.28,1054271,0,0,0,0,0,0,0,0
2023.06.28,1054854,0,0,0,0,0,0,0,0
2023.06.28,1055407,0,0,0,0,0,0,0,0
2023.06.28,1055414,0,0,1.46,0,0,1.46,0,1.46
2023.06.28,1056573,0,0,0,0,0,0,0,0
2023.06.28,1059058,0,1.04,1109.58,0,-314.61,794.97,41.06,753.91
2023.06.28,1059418,0,0,0,0,0,0,0,0
2023.06.28,1063227,0,0,298.21,60,0,358.21,0,358.21
2023.06.28,1078249,0,0,0,0,0,0,0,0
2023.06.28,1084442,0,0,0,0,0,0,0,0
2023.06.28,1085733,0,0,0,0,0,0,0,0
2023.06.28,1087057,0,0,0,0,0,0,0,0
2023.06.28,1091948,0,0,0,0,0,0,0,0
2023.06.28,1137291,0,3.65,224.72,0,-34.46,190.26,19.2,171.06
2023.06.28,1140055,0,0,0,0,0,0,0,0
2023.06.28,1140113,0,0,0,0,0,0,0,0
2023.06.28,1140876,0,0,0,0,0,0,0,0
2023.06.28,1141636,0,0,8.22,0,0,8.22,0,8.22
2023.06.28,1144158,0,6.42,343.29,0,-21.93,321.36,55.23,266.13
2023.06.28,1144855,0,0,0,0,0,0,0,0
2023.06.28,1145570,0,0,0,0,0,0,0,0
2023.06.28,1146630,0,0,0,0,0,0,0,0
2023.06.28,1146637,0,0,0,0,0,0,0,0
2023.06.28,1146869,0,0,0,0,0,0,0,0
2023.06.28,1150148,0,0,0,0,0,0,0,0
2023.06.28,1150747,0,0,0,0,0,0,0,0
2023.06.28,1156022,0,0,0,0,0,0,0,0
2023.06.28,1174107,0,0,260.1,0,-123.59,136.51,39.33,97.18
2023.06.28,1178886,0,0,0,0,0,0,0,0
2023.06.28,1179506,0,0,0,0,0,0,0,0
2023.06.28,1179909,0,0,0,0,0,0,0,0
2023.06.28,1181089,0,0,0,0,0,0,0,0
2023.06.28,1181099,0,0,0,0,0,0,0,0
2023.06.28,1181124,0,0,0,0,0,0,0,0
2023.06.28,1181380,0,0,0,0,0,0,0,0
2023.06.28,1181666,0,0,0,0,0,0,0,0
2023.06.28,1181820,0,0,0,0,0,0,0,0
2023.06.28,1182871,0,0,0,0,0,0,0,0
2023.06.28,1183573,0,0,0,0,0,0,0,0
2023.06.28,1184027,0,0,0,0,0,0,0,0
2023.06.28,1184233,0,0,547.88,0,0,547.88,0,547.88
2023.06.28,1184453,0,0,0,0,0,0,0,0
2023.06.28,1185522,0,0,0,0,0,0,0,0
2023.06.28,1191916,0,0,0,0,0,0,0,0
2023.06.28,1192094,0,0,0,0,0,0,0,0
2023.06.28,1192155,0,0,0,0,0,0,0,0
2023.06.28,1192165,0,0,0,0,0,0,0,0
2023.06.28,1192280,0,0,0,0,0,0,0,0
2023.06.28,1194113,0,0,0,0,0,0,0,0
2023.06.28,1196245,0,0,0,0,0,0,0,0
2023.06.28,1198037,0,0,0,0,0,0,0,0
2023.06.28,1207467,0,0,1015.8,0,-301.52,714.28,100,614.28
2023.06.28,1232233,0,0,0,0,0,0,0,0
2023.06.28,1233116,0,0,0,0,0,0,0,0
2023.06.28,1234335,0,0,0,0,0,0,0,0
2023.06.28,1234807,0,0,0,0,0,0,0,0
2023.06.28,1234823,0,0,0,0,0,0,0,0
2023.06.28,1235714,0,0,0,0,0,0,0,0
2023.06.28,1235733,0,0,0,0,0,0,0,0
2023.06.28,1235909,0,0,0,0,0,0,0,0
2023.06.28,1235943,0,0,0,0,0,0,0,0
2023.06.28,1236799,0,0,0,0,0,0,0,0
2023.06.28,1236941,0,0,0,0,0,0,0,0
2023.06.28,1239642,0,0,0.73,0,0,0.73,0,0.73
2023.06.28,1247431,0,0,-13.02,15,0,1.98,0,1.98
2023.06.28,1247495,0,0,0,0,0,0,0,0
2023.06.28,1247561,0,0,0,0,0,0,0,0
2023.06.28,1260916,0,0,0,0,0,0,0,0
2023.06.28,1264808,0,0,0,0,0,0,0,0
2023.06.28,1265688,0,0,0,0,0,0,0,0
2023.06.28,1269052,0,22.8,61.53,0,0.48,62.01,57.28,4.73
2023.06.28,1274579,0,0,0,0,0,0,0,0
2023.06.28,1274955,0,0,0,0,0,0,0,0
2023.06.28,1275217,0,0,0,0,0,0,0,0
2023.06.28,1277741,0,0,0,0,0,0,0,0
2023.06.28,1279179,0,0,117.9,0,0,117.9,0,117.9
2023.06.28,1280650,0,0,0,0,0,0,0,0
2023.06.28,1280669,0,0,0,0,0,0,0,0
2023.06.28,1280676,0,0,0,0,0,0,0,0
2023.06.28,1280677,0,0,0,0,0,0,0,0
2023.06.28,1282937,0,0,0,0,0,0,0,0
2023.06.28,1303521,0,0,0,0,0,0,0,0
2023.06.28,1306279,0,0,0,0,0,0,0,0
2023.06.28,1332853,0,0,0,0,0,0,0,0
2023.06.28,1332955,0,0,0,0,0,0,0,0
2023.06.28,1345064,0,0,0,0,0,0,0,0
2023.06.28,1345387,0,0,13.91,0,0,13.91,0,13.91
2023.06.28,1346749,0,0,0,0,0,0,0,0
2023.06.28,1346784,0,0,0,0,0,0,0,0
2023.06.28,1346794,0,0,0,0,0,0,0,0
2023.06.28,1347287,0,0,0,0,0,0,0,0
2023.06.28,1347309,0,0,0,0,0,0,0,0
2023.06.28,1347610,0,0,0,0,0,0,0,0
2023.06.28,1348481,0,0,0,0,0,0,0,0
2023.06.28,1348604,0,0,0,0,0,0,0,0
2023.06.28,1361062,0,0,0,0,0,0,0,0
2023.06.28,1361134,0,0,0,0,0,0,0,0
2023.06.28,1367004,0,0,0,0,0,0,0,0
2023.06.28,1371283,0,0,0,0,0,0,0,0
2023.06.28,1374161,0,0,0,0,0,0,0,0
2023.06.28,1374363,0,0,0,0,0,0,0,0
2023.06.28,1374604,0,0,0,0,0,0,0,0
2023.06.28,1374611,0,0,0,0,0,0,0,0
2023.06.28,1379302,0,0,0.29,0,0,0.29,0,0.29
2023.06.28,1390172,0,0,0,0,0,0,0,0
2023.06.28,1390242,0,0,0,0,0,0,0,0
2023.06.28,1392087,0,0,0,0,0,0,0,0
2023.06.28,1393349,0,0,0,0,0,0,0,0
2023.06.28,1401830,0,0,0,0,0,0,0,0
2023.06.28,1428457,0,0,0.76,0,0,0.76,0,0.76
2023.06.28,1429312,0,0,0,0,0,0,0,0
2023.06.28,1431060,0,0,0,0,0,0,0,0
2023.06.28,1431517,0,-0.02,263.45,0,18.86,282.31,7.73,274.58
2023.06.28,1432211,0,0,0,0,0,0,0,0
2023.06.28,1436525,0,0,0,0,0,0,0,0
2023.06.28,1437200,0,0,23.04,50,0,73.04,0,73.04
2023.06.28,1447203,0,0,0,0,0,0,0,0
2023.06.28,1448965,0,0,0,0,0,0,0,0
2023.06.28,1450961,0,0,0,0,0,0,0,0
2023.06.28,1451114,0,0,0,0,0,0,0,0
2023.06.28,1451659,0,0,0.89,0,0,0.89,0,0.89
2023.06.28,1458158,0,0,0,0,0,0,0,0
2023.06.28,1458336,0,0,0,0,0,0,0,0
2023.06.28,1458985,0,0,0,0,0,0,0,0
2023.06.28,1460252,0,0,0,0,0,0,0,0
2023.06.28,1461287,0,0,0,0,0,0,0,0
2023.06.28,1461966,0,147.51,1531.84,0,0,1531.84,0,1531.84
2023.06.28,1462294,0,0,0,0,0,0,0,0
2023.06.28,1462606,0,0,0,0,0,0,0,0
2023.06.28,1462647,0,0,0,0,0,0,0,0
2023.06.28,1465130,0,0,0,0,0,0,0,0
2023.06.28,1471442,0,0,0,0,0,0,0,0
2023.06.28,1472781,0,0,0,0,0,0,0,0
2023.06.28,1472812,0,0,0,0,0,0,0,0
2023.06.28,1473998,0,0,0,0,0,0,0,0
2023.06.28,1475754,0,0,0,0,0,0,0,0
2023.06.28,1476382,0,0,0,0,0,0,0,0
2023.06.28,1476616,0,0,0,0,0,0,0,0
2023.06.28,1476651,0,0,0,0,0,0,0,0
2023.06.28,1477736,0,0,0,0,0,0,0,0
2023.06.28,1478403,0,5.9,7.72,161,-3.6,165.12,68.93,96.19
2023.06.28,1490399,0,0,0,0,0,0,0,0
2023.06.28,1490403,0,0,0,0,0,0,0,0
2023.06.28,1490991,0,0,0,0,0,0,0,0
2023.06.28,1507763,0,0,0.3,0,0,0.3,0,0.3
2023.06.28,1525363,0,0,0,0,0,0,0,0
2023.06.28,1525449,0,0,0,0,0,0,0,0
2023.06.28,1525615,0,0,0,0,0,0,0,0
2023.06.28,1526450,0,0,0,0,0,0,0,0
2023.06.28,1532574,0,0,0,0,0,0,0,0
2023.06.28,1533433,0,0,0,0,0,0,0,0
2023.06.28,1533446,0,0,0,0,0,0,0,0
2023.06.28,1534119,0,0,0,0,0,0,0,0
2023.06.28,1534294,0,0,13.69,0,0,13.69,0,13.69
2023.06.28,1534531,0,0,0.45,0,0,0.45,0,0.45
2023.06.28,1539930,0,0,0,0,0,0,0,0
2023.06.28,1545412,0,0,0,0,0,0,0,0
2023.06.28,1547263,0,0,1,0,0,1,0,1
2023.06.28,1549246,0,0,0,0,0,0,0,0
2023.06.28,1549268,0,0,0,0,0,0,0,0
2023.06.28,1549787,0,0,0,0,0,0,0,0
2023.06.28,1558930,0,0,0,0,0,0,0,0
2023.06.28,1560281,0,0,0,0,0,0,0,0
2023.06.28,1563689,0,0,0,0,0,0,0,0
2023.06.28,1563715,0,0,0,0,0,0,0,0
2023.06.28,1575238,0,0,0,0,0,0,0,0
2023.06.28,1576415,0,0,0,0,0,0,0,0
2023.06.28,1578229,0,0,0,0,0,0,0,0
2023.06.28,1579122,0,0,0,0,0,0,0,0
2023.06.28,1580221,0,0,0,0,0,0,0,0
2023.06.28,1591228,0,0,1.26,0,0,1.26,0,1.26
2023.06.28,1591577,0,0,0,0,0,0,0,0
2023.06.28,1591671,0,0,0,0,0,0,0,0
2023.06.28,1591702,0,0,0,0,0,0,0,0
2023.06.28,1591825,0,0,0,0,0,0,0,0
2023.06.28,1591967,0,0,0,0,0,0,0,0
2023.06.28,1592067,0,0,0,0,0,0,0,0
2023.06.28,1592096,0,0,0,0,0,0,0,0
2023.06.28,1592137,0,0,0,0,0,0,0,0
2023.06.28,1592179,0,0,0,0,0,0,0,0
2023.06.28,1592216,0,0,0,0,0,0,0,0
2023.06.28,1592554,0,0,0,0,0,0,0,0
2023.06.28,1592967,0,0,0,0,0,0,0,0
2023.06.28,1593277,0,0,0,0,0,0,0,0
2023.06.28,1597478,0,0,0,0,0,0,0,0
2023.06.28,1597569,0,0,0,0,0,0,0,0
2023.06.28,1612510,0,0,0,0,0,0,0,0
2023.06.28,1625851,0,0,0,0,0,0,0,0
2023.06.28,1626197,0,0,0,0,0,0,0,0
2023.06.28,1626630,0,0,0,0,0,0,0,0
2023.06.28,1632268,0,0,0,0,0,0,0,0
2023.06.28,1633649,0,0,0,0,0,0,0,0
2023.06.28,1634760,0,0,1303.96,0,0,1303.96,0,1303.96
2023.06.28,1653777,0,0,0,0,0,0,0,0
2023.06.28,1653970,0,0,20,0,0,20,0,20
2023.06.28,1654521,0,0,0,0,0,0,0,0
2023.06.28,1664188,0,0,0,0,0,0,0,0
2023.06.28,1665912,0,0,0,0,0,0,0,0
2023.06.28,1665961,0,0,0,0,0,0,0,0
2023.06.28,1674058,0,0,0,0,0,0,0,0
2023.06.28,1674626,0,0,0,0,0,0,0,0
2023.06.28,1674636,0,0,0,0,0,0,0,0
2023.06.28,1674640,0,0,0,0,0,0,0,0
2023.06.28,1674647,0,0,0,0,0,0,0,0
2023.06.28,1681536,0,0,13.71,50,0,63.71,0,63.71
2023.06.28,1703992,0,0,0,0,0,0,0,0
2023.06.28,1713854,0,0,6.69,0,0,6.69,0,6.69
2023.06.28,1715046,0,0,0,0,0,0,0,0
2023.06.28,1725054,0,0,0,0,0,0,0,0
2023.06.28,1725083,0,0,0,0,0,0,0,0
2023.06.28,1727439,0,0,0,0,0,0,0,0
2023.06.28,1727497,0,0,0,0,0,0,0,0
2023.06.28,1731355,0,0,0,0,0,0,0,0
2023.06.28,1736127,0,0,0,0,0,0,0,0
2023.06.28,1738428,0,0,11.59,15,0,26.59,0,26.59
2023.06.28,1750561,0,0,0,0,0,0,0,0
2023.06.28,1750976,0,-14.83,2.98,0,0,2.98,0,2.98
2023.06.28,1751116,0,0,0,0,0,0,0,0
2023.06.28,1762618,0,0,0,0,0,0,0,0
2023.06.28,1762686,0,0,0,0,0,0,0,0
2023.06.28,1763173,0,0,0,0,0,0,0,0
2023.06.28,1766510,0,0,100,0,0,100,0,100
2023.06.28,1768131,0,0,3.46,0,0,3.46,0,3.46
2023.06.28,1801899,0,0,2071.1,0,-267.02,1804.08,200,1604.08
2023.06.28,1812716,0,0,0,0,0,0,0,0
2023.06.28,1814384,0,0,307.39,118,-252.58,172.81,8.65,164.16
2023.06.28,1815405,0,0,0,0,0,0,0,0
2023.06.28,1815508,0,0,0,0,0,0,0,0
2023.06.28,1816313,0,0,0,0,0,0,0,0
2023.06.28,1823211,0,0,0,0,0,0,0,0
2023.06.28,1826369,0,0,0,0,0,0,0,0
2023.06.28,1826418,0,0,7947.5,0,-3676.65,4270.85,255.61,4015.24
2023.06.28,1831813,0,0,0,0,0,0,0,0
2023.06.28,1833455,0,0,0,0,0,0,0,0
2023.06.28,1833556,0,0,0,0,0,0,0,0
2023.06.28,1837668,0,0,1.28,0,0,1.28,0,1.28
2023.06.28,1843545,0,0,0,0,0,0,0,0
2023.06.28,1851604,0,0,0,0,0,0,0,0
2023.06.28,1887216,0,0,0,0,0,0,0,0
2023.06.28,1888774,0,0,-130.64,500,0.35,369.71,1.21,368.5
2023.06.28,1897281,0,0,0,0,0,0,0,0
2023.06.28,1897480,0,0,0,0,0,0,0,0
2023.06.28,1897918,0,0,0,0,0,0,0,0
2023.06.28,1898916,0,0,-0.96,0,9.25,8.29,2.16,6.13
2023.06.28,1904308,0,0,0,0,0,0,0,0
2023.06.28,1910550,0,0,0.64,0,0,0.64,0,0.64
2023.06.28,1911288,0,0,0,0,0,0,0,0
2023.06.28,1911473,0,0,0.82,0,0,0.82,0,0.82
2023.06.28,1920939,0,0,0,0,0,0,0,0
2023.06.28,1920940,500,22.4,666.66,0,0,666.66,0,666.66
2023.06.28,1921483,0,0,0,0,0,0,0,0
2023.06.28,1935492,0,0,0,0,0,0,0,0
2023.06.28,1936780,0,0,3.67,0,0,3.67,0,3.67
2023.06.28,1937180,0,0,0,0,0,0,0,0
2023.06.28,1967284,0,0,0,0,0,0,0,0
2023.06.28,1967315,0,0,0,0,0,0,0,0
2023.06.28,1971423,0,0,0,0,0,0,0,0
2023.06.28,1972762,0,0,0,0,0,0,0,0
2023.06.28,1980364,0,0,0,0,0,0,0,0
2023.06.28,1981329,0,0,0,0,0,0,0,0
2023.06.28,1981888,0,0,0,0,0,0,0,0
2023.06.28,1983368,0,0,0,0,0,0,0,0
2023.06.28,1983393,0,0,0,0,0,0,0,0
2023.06.28,1985897,0,0,0,0,0,0,0,0
2023.06.28,1993137,0,0,0,0,0,0,0,0
2023.06.28,1994269,0,0,29.43,0,0,29.43,0,29.43
2023.06.28,1997885,0,0,0,0,0,0,0,0
2023.06.28,1998457,0,102.41,2092.71,0,-714.18,1378.53,1375.27,3.26
2023.06.28,2004650,0,0,59013.4,0,0,59013.4,0,59013.4
2023.06.28,2005089,0,0,0,0,0,0,0,0
2023.06.28,2007905,0,0,0.37,0,0,0.37,0,0.37
2023.06.28,2012766,0,6.51,1059.44,0,-46.72,1012.72,93.47,919.25
2023.06.28,2016066,0,0,0,0,0,0,0,0
2023.06.28,2017050,0,0,0,0,0,0,0,0
2023.06.28,2018208,0,0,0,0,0,0,0,0
2023.06.28,2019181,0,0,0,0,0,0,0,0
2023.06.28,2021183,0,0,0,0,0,0,0,0
2023.06.28,2021322,0,5.12,334.82,0,0,334.82,0,334.82
2023.06.28,2021368,0,0,0,0,0,0,0,0
2023.06.28,2022611,0,0,0,0,0,0,0,0
2023.06.28,2050149,0,0,0,0,0,0,0,0
2023.06.28,2053458,0,0,0,0,0,0,0,0
2023.06.28,2055260,0,0,0,0,0,0,0,0
2023.06.28,2055785,0,0,0,0,0,0,0,0
2023.06.28,2074578,0,0.7,540.48,0,-59.4,481.08,0,481.08
2023.06.28,2077651,0,0,0,0,0,0,0,0
2023.06.28,2079063,0,0,0,0,0,0,0,0
2023.06.28,2079923,0,0.7,503,0,-59.4,443.6,0,443.6
2023.06.28,2082125,0,0,0,0,0,0,0,0
2023.06.28,2082226,0,0,0,0,0,0,0,0
2023.06.28,2087890,0,0,0,0,0,0,0,0
2023.06.28,2089180,0,0,0,0,0,0,0,0
2023.06.28,2092696,0,0,0,0,0,0,0,0
2023.06.28,2092966,0,0,0,0,0,0,0,0
2023.06.28,2093049,0,0,0,0,0,0,0,0
2023.06.28,2094469,0,0,0,0,0,0,0,0
2023.06.28,2095314,0,0,0,50,0,50,0,50
2023.06.28,2095503,0,0,0,50,0,50,0,50
2023.06.28,2098685,0,0,0,0,0,0,0,0
2023.06.28,2103423,0,0,0,0,0,0,0,0
2023.06.28,2103814,0,0,0,0,0,0,0,0
2023.06.28,2103860,0,0,0,0,0,0,0,0
2023.06.28,2104128,0,0,0,0,0,0,0,0
